horizon,row_set,model,parking_id,n,ml_mae,evaluable,passes
30,all,ml,42,620,2.5831502204865564,True,True
30,all,ml,48,345,9.62877555254054,True,True
30,all,ml,52,163,4.3500674290071935,True,True
30,all,ml,53,352,4.712168129241868,True,True
30,all,ml,56,227,7.623635330963606,True,True
30,all,ml,81,620,3.931423976220331,True,True
30,all,ml,82,620,1.3100707747583056,True,True
30,all,ml,106,620,2.2466980018745444,True,True
30,all,ml,108,614,2.787176652711902,True,True
30,all,ml,112,620,4.774260414565868,True,True
30,all,ml,121,620,2.0949456053003908,True,True
30,all,ml,161,208,8.780795296903108,True,True
30,all,ml,162,206,9.906661935407799,True,True
30,all,ml,163,211,4.447624670602417,True,True
30,all,ml,164,212,5.630022175032905,True,True
30,all,ml,165,212,16.827383907954317,True,False
30,all,ml,166,212,6.178754528356914,True,True
30,all,ml,167,212,11.716273839524783,True,False
30,all,ml,168,206,10.153397975730655,True,False
30,all,ml,169,210,11.987861746990573,True,False
30,all,ml,170,212,9.493814111135604,True,True
30,all,ml,171,212,9.519349499309739,True,True
30,all,ml,172,188,3.04373708583822,True,True
30,all,ml,181,620,2.5149328305171,True,True
30,all,ml,182,620,3.6292532791952143,True,True
30,all,ml,183,620,6.3165632727712895,True,True
30,all,ml,201,620,4.199415883998673,True,True
30,all,ml,241,260,10.58192737637615,True,False
30,all,ml,261,258,7.778563025108112,True,True
30,all,ml,262,260,10.888220702693475,True,False
30,all,ml,401,620,5.161344041017084,True,True
30,all,ml,421,620,3.6184902001061428,True,True
30,all,ml,441,620,3.9549426244155534,True,True
30,all,ml,461,620,4.852601453753856,True,True
30,all,ml,521,620,1.547761379579528,True,True
30,all,ml,522,620,1.1921478330565847,True,True
60,core,ml,7,533,0.49761405340420173,True,True
60,core,ml,8,1175,3.4603408078999323,True,True
60,core,ml,9,1175,2.6255441773506933,True,True
60,core,ml,10,1175,2.7491632560788584,True,True
60,core,ml,11,1175,5.2376224394804325,True,True
60,core,ml,12,1175,1.7050266277978332,True,True
60,core,ml,13,1175,3.532195522123608,True,True
60,core,ml,14,171,1.997336895279996,True,True
60,core,ml,16,1175,1.9494698983823833,True,True
60,core,ml,17,1175,1.768546284001541,True,True
60,core,ml,18,1175,3.149282623772738,True,True
60,core,ml,20,1175,2.7434163478356903,True,True
60,core,ml,21,1175,2.5129002685794743,True,True
60,core,ml,22,276,7.221342067905157,True,True
60,core,ml,23,180,3.649843526974141,True,True
60,core,ml,24,1175,3.018964135755403,True,True
60,core,ml,25,1175,4.45903013027667,True,True
60,core,ml,26,893,6.704010546421869,True,True
60,core,ml,27,1175,2.426555562440546,True,True
60,core,ml,28,1175,3.4384537488501037,True,True
60,core,ml,29,1175,6.252657931255033,True,True
60,core,ml,30,1175,10.619155732511732,True,False
60,core,ml,31,1175,3.732233642349029,True,True
60,core,ml,33,1175,4.304119535091336,True,True
60,core,ml,34,1175,2.9463582410038542,True,True
60,core,ml,36,1175,2.585436634088668,True,True
60,core,ml,37,1175,1.8112139860715175,True,True
60,core,ml,38,1175,2.9538637566532735,True,True
60,core,ml,39,1175,2.484130253287415,True,True
60,core,ml,40,1175,5.03395940342992,True,True
60,core,ml,42,1175,4.514213809291902,True,True
60,core,ml,48,513,10.081791040966513,True,False
60,core,ml,52,167,4.633557874782729,True,True
60,core,ml,53,532,5.189565613401544,True,True
60,core,ml,56,269,8.889624821774397,True,True
60,core,ml,81,1175,5.532203668734834,True,True
60,core,ml,82,1175,1.7874424813323144,True,True
60,core,ml,106,1175,1.8515331911384163,True,True
60,core,ml,108,1175,2.8393453224454843,True,True
60,core,ml,112,1175,5.539283706273147,True,True
60,core,ml,121,1175,2.7767429408416735,True,True
60,core,ml,161,228,10.079671892897862,True,False
60,core,ml,162,222,12.043280456442643,True,False
60,core,ml,163,228,4.5362869350659825,True,True
60,core,ml,164,228,6.040350399164892,True,True
60,core,ml,165,228,22.042467726646702,True,False
60,core,ml,166,228,6.620681580539591,True,True
60,core,ml,167,228,12.681628785795056,True,False
60,core,ml,168,228,14.10253620748107,True,False
60,core,ml,169,226,12.802544905449757,True,False
60,core,ml,170,228,10.717071170652925,True,False
60,core,ml,171,228,11.347123762962232,True,False
60,core,ml,172,204,2.938429303628535,True,True
60,core,ml,181,1175,2.9420864749703126,True,True
60,core,ml,182,1175,5.253654166402232,True,True
60,core,ml,183,1175,7.844988826345542,True,True
60,core,ml,201,1175,5.265251936574203,True,True
60,core,ml,241,321,11.649045973736996,True,False
60,core,ml,261,321,9.342348246622027,True,True
60,core,ml,262,321,11.318147247446444,True,False
60,core,ml,401,1175,6.241276694519396,True,True
60,core,ml,421,1175,4.293763037217882,True,True
60,core,ml,441,1175,4.440800540792022,True,True
60,core,ml,461,1175,5.444765693292894,True,True
60,core,ml,521,1175,2.066074589483786,True,True
60,core,ml,522,1175,1.5496259715129612,True,True
60,all,ml,7,315,0.8266508798644682,True,True
60,all,ml,8,557,3.6327908476442308,True,True
60,all,ml,9,557,2.5738737120246467,True,True
60,all,ml,10,557,2.6989790465260106,True,True
60,all,ml,11,557,4.714574586072099,True,True
60,all,ml,12,557,1.9845425600976685,True,True
60,all,ml,13,557,4.796303900927534,True,True
60,all,ml,14,143,1.5874159616232175,True,True
60,all,ml,16,557,1.7116304758279526,True,True
60,all,ml,17,557,2.1350798579124457,True,True
60,all,ml,18,557,3.2762973772606068,True,True
60,all,ml,20,557,2.68860381807965,True,True
60,all,ml,21,557,2.7408166207944387,True,True
60,all,ml,22,188,6.686621726841562,True,True
60,all,ml,23,133,3.5394997947065256,True,True
60,all,ml,24,557,3.4055080238503583,True,True
60,all,ml,25,557,4.880523248829539,True,True
60,all,ml,26,508,6.770641592661982,True,True
60,all,ml,27,557,2.214839432156314,True,True
60,all,ml,28,557,3.5198082216958824,True,True
60,all,ml,29,557,7.613729652106077,True,True
60,all,ml,30,557,12.423682631334529,True,False
60,all,ml,31,557,2.7633961021112214,True,True
60,all,ml,33,557,5.871557677213222,True,True
60,all,ml,34,557,2.7063383165001533,True,True
60,all,ml,36,557,2.882627188620704,True,True
60,all,ml,37,557,2.0964896696138346,True,True
60,all,ml,38,557,3.7573344513997053,True,True
60,all,ml,39,557,2.84906677895689,True,True
60,all,ml,40,557,5.872595092292081,True,True
60,all,ml,42,557,4.4178348723577905,True,True
60,all,ml,48,303,10.242074002151034,True,False
60,all,ml,52,139,4.664689929454439,True,True
60,all,ml,53,310,5.232671776528002,True,True
60,all,ml,56,197,8.595691276084306,True,True
60,all,ml,81,557,5.905404903899761,True,True
60,all,ml,82,557,1.844100532917308,True,True
60,all,ml,106,557,3.8688823871864026,True,True
60,all,ml,108,557,5.080642708395703,True,True
60,all,ml,112,557,5.6002761087751605,True,True
60,all,ml,121,557,3.5569479320309463,True,True
60,all,ml,161,184,10.092495090570104,True,False
60,all,ml,162,182,12.653571022507487,True,False
60,all,ml,163,187,5.2164513609578504,True,True
60,all,ml,164,188,5.854425307934223,True,True
60,all,ml,165,188,25.399240909370274,True,False
60,all,ml,166,188,7.267329847993106,True,True
60,all,ml,167,188,14.289581513857799,True,False
60,all,ml,168,182,13.895773722845416,True,False
60,all,ml,169,186,13.431566443966746,True,False
60,all,ml,170,188,9.973782048826946,True,True
60,all,ml,171,188,12.104405529354166,True,False
60,all,ml,172,164,3.5499520206827935,True,True
60,all,ml,181,557,2.963568370384985,True,True
60,all,ml,182,557,5.733800869055244,True,True
60,all,ml,183,557,9.384097693152349,True,True
60,all,ml,201,557,7.45401656463735,True,True
60,all,ml,241,230,12.162653659238742,True,False
60,all,ml,261,228,9.470181976178084,True,True
60,all,ml,262,230,12.184399155576504,True,False
60,all,ml,401,557,7.025524009722378,True,True
60,all,ml,421,557,5.23686040169951,True,True
60,all,ml,441,557,5.900790663763939,True,True
60,all,ml,461,557,7.032978577497356,True,True
60,all,ml,521,557,2.1334395097065424,True,True
60,all,ml,522,557,1.7229464026009276,True,True
120,core,ml,7,389,0.6649385748615922,True,True
120,core,ml,8,994,3.967185027407725,True,True
120,core,ml,9,994,3.3838646539374255,True,True
120,core,ml,10,994,4.0364598391514575,True,True
120,core,ml,11,994,6.623450809062624,True,True
120,core,ml,12,994,2.5556074365047783,True,True
120,core,ml,13,994,4.8621478900580115,True,True
120,core,ml,14,123,1.8757027973382987,True,True
120,core,ml,16,994,3.0507619529140952,True,True
120,core,ml,17,994,2.1346080858712244,True,True
120,core,ml,18,994,4.360784629126008,True,True
120,core,ml,20,994,3.6485949188114515,True,True
120,core,ml,21,994,3.264856490187422,True,True
120,core,ml,22,204,8.497899924685557,True,True
120,core,ml,23,132,4.954004893720984,True,True
120,core,ml,24,994,4.5314935145205615,True,True
120,core,ml,25,994,6.893398709565423,True,True
120,core,ml,26,733,9.462864700751965,True,True
120,core,ml,27,994,3.4704575510075886,True,True
120,core,ml,28,994,4.6492191287216,True,True
120,core,ml,29,994,7.499659395997517,True,True
120,core,ml,30,994,12.11049003023495,True,False
120,core,ml,31,994,5.520334496830672,True,True
120,core,ml,33,994,5.0196845309670985,True,True
120,core,ml,34,994,3.86994624444843,True,True
120,core,ml,36,994,3.8882882461280186,True,True
120,core,ml,37,994,2.310189948805895,True,True
120,core,ml,38,994,4.044008134638074,True,True
120,core,ml,39,994,3.1348819703592903,True,True
120,core,ml,40,994,6.346489181235568,True,True
120,core,ml,42,994,6.870082270827759,True,True
120,core,ml,48,369,10.91584735055409,True,False
120,core,ml,52,119,4.824368937075541,True,True
120,core,ml,53,388,6.591378283403126,True,True
120,core,ml,56,187,9.139636251486168,True,True
120,core,ml,81,994,7.509497684787976,True,True
120,core,ml,82,994,2.615184901671014,True,True
120,core,ml,106,994,3.2944009170623967,True,True
120,core,ml,108,994,3.5132408085679003,True,True
120,core,ml,112,994,7.739889068602534,True,True
120,core,ml,121,994,4.399318303908534,True,True
120,core,ml,161,180,13.080682477380822,True,False
120,core,ml,162,174,16.233451986541294,True,False
120,core,ml,163,180,5.75144192204233,True,True
120,core,ml,164,180,7.45229116037055,True,True
120,core,ml,165,180,23.29693580171954,True,False
120,core,ml,166,180,7.476094600585778,True,True
120,core,ml,167,180,12.532627074479267,True,False
120,core,ml,168,180,15.02160615297086,True,False
120,core,ml,169,178,14.694578733560892,True,False
120,core,ml,170,180,13.973552050534401,True,False
120,core,ml,171,180,14.606943198800032,True,False
120,core,ml,172,156,4.749867001552698,True,True
120,core,ml,181,994,3.7243917461293385,True,True
120,core,ml,182,994,7.6277146419933,True,True
120,core,ml,183,994,10.925705794919791,True,False
120,core,ml,201,994,9.718652442373614,True,True
120,core,ml,241,214,11.028172235166497,True,False
120,core,ml,261,214,11.05303733868501,True,False
120,core,ml,262,214,11.022396262844948,True,False
120,core,ml,401,994,7.770098035727436,True,True
120,core,ml,421,994,5.43152124657007,True,True
120,core,ml,441,994,6.100714958570131,True,True
120,core,ml,461,994,6.908413419740817,True,True
120,core,ml,521,994,2.6898471425834742,True,True
120,core,ml,522,994,2.047000497986647,True,True
120,all,ml,7,243,1.0445906400567933,True,True
120,all,ml,8,475,3.9523914986936757,True,True
120,all,ml,9,475,3.22641711836284,True,True
120,all,ml,10,475,3.7673248418076457,True,True
120,all,ml,11,475,6.3008479987409585,True,True
120,all,ml,12,475,2.6486628193524786,True,True
120,all,ml,13,475,6.393751550101749,True,True
120,all,ml,14,107,0.6719248090941816,True,True
120,all,ml,16,475,2.4567823681291983,True,True
120,all,ml,17,475,2.5801106818581556,True,True
120,all,ml,18,475,4.1333723938529,True,True
120,all,ml,20,475,3.429605401785257,True,True
120,all,ml,21,475,3.2794918938541664,True,True
120,all,ml,22,152,8.574579129421501,True,True
120,all,ml,23,97,4.1416757299376705,True,True
120,all,ml,24,475,4.940365632586959,True,True
120,all,ml,25,475,7.15846887578513,True,True
120,all,ml,26,426,9.638409239347016,True,True
120,all,ml,27,475,3.177732186115644,True,True
120,all,ml,28,475,4.934608391733554,True,True
120,all,ml,29,475,8.509347877759089,True,True
120,all,ml,30,475,14.139173680534345,True,False
120,all,ml,31,475,4.200518301113319,True,True
120,all,ml,33,475,6.5020795675708625,True,True
120,all,ml,34,475,3.325973232432228,True,True
120,all,ml,36,475,3.4263402199662387,True,True
120,all,ml,37,475,2.639280232989357,True,True
120,all,ml,38,475,4.923907007542188,True,True
120,all,ml,39,475,3.501490033098834,True,True
120,all,ml,40,475,6.828718348291258,True,True
120,all,ml,42,475,8.19267572909677,True,True
120,all,ml,48,231,9.765417601387215,True,True
120,all,ml,52,103,4.654859347482284,True,True
120,all,ml,53,238,5.952837639480602,True,True
120,all,ml,56,155,9.45713156239364,True,True
120,all,ml,81,475,7.6629938136069935,True,True
120,all,ml,82,475,2.697834489922396,True,True
120,all,ml,106,475,6.786244975815479,True,True
120,all,ml,108,475,4.414845289596003,True,True
120,all,ml,112,475,6.695491718402802,True,True
120,all,ml,121,475,5.678049230038886,True,True
120,all,ml,161,148,13.494307107196109,True,False
120,all,ml,162,146,16.931307284371194,True,False
120,all,ml,163,151,6.533468771863812,True,True
120,all,ml,164,152,7.778416774305163,True,True
120,all,ml,165,152,25.766634737983647,True,False
120,all,ml,166,152,8.056384064169857,True,True
120,all,ml,167,152,13.663779386000334,True,False
120,all,ml,168,146,13.678008227491501,True,False
120,all,ml,169,150,15.36253001250813,True,False
120,all,ml,170,152,12.161851263219102,True,False
120,all,ml,171,152,14.269837129676665,True,False
120,all,ml,172,128,5.65236765600692,True,True
120,all,ml,181,475,3.551857849712611,True,True
120,all,ml,182,475,7.963504828596431,True,True
120,all,ml,183,475,12.949849189041997,True,False
120,all,ml,201,475,14.485784825359879,True,False
120,all,ml,241,182,11.877457167789883,True,False
120,all,ml,261,180,11.36861189908888,True,False
120,all,ml,262,182,11.80714212798701,True,False
120,all,ml,401,475,8.279201722233116,True,True
120,all,ml,421,475,6.210269702488724,True,True
120,all,ml,441,475,8.646994509682512,True,True
120,all,ml,461,475,8.053274808530903,True,True
120,all,ml,521,475,2.475314199927321,True,True
120,all,ml,522,475,2.1881988095505593,True,True
180,core,ml,7,282,0.5808189360384688,True,True
180,core,ml,8,843,3.915272671006364,True,True
180,core,ml,9,843,3.609888237604361,True,True
180,core,ml,10,843,4.742727075743931,True,True
180,core,ml,11,843,7.424408772490308,True,True
180,core,ml,12,843,2.888167979854404,True,True
180,core,ml,13,843,5.353141363144684,True,True
180,core,ml,14,86,1.666323975331703,True,True
180,core,ml,16,843,3.0620590499862845,True,True
180,core,ml,17,843,2.4022076218923614,True,True
180,core,ml,18,843,5.713277856832179,True,True
180,core,ml,20,843,3.9135896951134233,True,True
180,core,ml,21,843,3.6394636327681207,True,True
180,core,ml,22,137,8.061733282987804,True,True
180,core,ml,23,86,5.86354384572069,True,True
180,core,ml,24,843,5.091685867379682,True,True
180,core,ml,25,843,8.132245916584168,True,True
180,core,ml,26,594,9.948779963827883,True,True
180,core,ml,27,843,3.9147301495420876,True,True
180,core,ml,28,843,4.973084028501639,True,True
180,core,ml,29,843,7.69499847644961,True,True
180,core,ml,30,843,11.863929223286016,True,False
180,core,ml,31,843,5.146472294747204,True,True
180,core,ml,33,843,5.65243027158482,True,True
180,core,ml,34,843,3.9262315678858353,True,True
180,core,ml,36,843,4.7827872020083175,True,True
180,core,ml,37,843,2.4339560205657107,True,True
180,core,ml,38,843,4.233577935771013,True,True
180,core,ml,39,843,3.445483750787167,True,True
180,core,ml,40,843,7.186301155724138,True,True
180,core,ml,42,843,7.866167830228256,True,True
180,core,ml,48,262,11.53775231107181,True,False
180,core,ml,52,82,7.5670406525609515,True,True
180,core,ml,53,281,7.32595366275898,True,True
180,core,ml,56,137,9.726744349383365,True,True
180,core,ml,81,843,7.852355793631995,True,True
180,core,ml,82,843,3.3467379333443907,True,True
180,core,ml,106,843,4.961320307310546,True,True
180,core,ml,108,843,2.39363907929251,True,True
180,core,ml,112,843,8.261748009852292,True,True
180,core,ml,121,843,4.999376745660743,True,True
180,core,ml,161,134,17.27654947672841,True,False
180,core,ml,162,128,21.49377237335292,True,False
180,core,ml,163,134,6.3670539208031665,True,True
180,core,ml,164,134,7.406719242077735,True,True
180,core,ml,165,134,24.387263130842094,True,False
180,core,ml,166,134,8.493661352718695,True,True
180,core,ml,167,134,11.347456223876893,True,False
180,core,ml,168,134,13.687238506414785,True,False
180,core,ml,169,132,15.746683833913666,True,False
180,core,ml,170,134,12.570338276225822,True,False
180,core,ml,171,134,15.510023505940014,True,False
180,core,ml,172,110,5.88321601581971,True,True
180,core,ml,181,843,4.078466135972732,True,True
180,core,ml,182,843,8.876166591484251,True,True
180,core,ml,183,843,11.808866791841451,True,False
180,core,ml,201,843,12.361789713766571,True,False
180,core,ml,241,158,11.643978899592797,True,False
180,core,ml,261,158,10.42619747446852,True,False
180,core,ml,262,158,12.195340930462374,True,False
180,core,ml,401,843,8.839270178193976,True,True
180,core,ml,421,843,5.828862401083089,True,True
180,core,ml,441,843,6.855274104532266,True,True
