fold,horizon,dest,ts_kst,target_time,axis,state,n_candidates,rank_a,rank_b,rank_c,changed,top1_changed,a_fail,b_fail,c_fail,rescued,harmed,a_flagged,extra_walk,extra_fare,a_actual,b_actual,c_actual,a_prob,b_prob
5,30,안양시청,2026-09-07 14:00:00,2026-09-07 14:30:00,fare,operating|wd,25,"[16, 21, 37, 30, 201, 27, 401, 31, 241, 81, 261, 56, 262, 172, 161, 165, 166, 162, 163, 167, 164, 168, 169, 170, 171]","[16, 21, 37, 30, 201, 27, 401, 31, 241, 81, 261, 56, 262, 172, 161, 165, 166, 162, 163, 167, 164, 168, 169, 170, 171]","[16, 21, 37, 30, 201, 27, 401, 31, 241, 81, 261, 56, 262, 172, 161, 165, 166, 162, 163, 167, 164, 168, 169, 170, 171]",0,0,0,0,0,0,0,0,0,0,8.701134930643127,8.701134930643127,8.701134930643127,0.0001921548669140631,0.0001921548669140631
5,30,안양시청,2026-09-07 16:00:00,2026-09-07 16:30:00,walk,operating|wd,25,"[16, 31, 161, 241, 165, 166, 81, 261, 162, 56, 262, 163, 167, 164, 21, 37, 30, 168, 172, 169, 170, 201, 27, 171, 401]","[16, 31, 161, 241, 165, 166, 81, 261, 162, 56, 262, 163, 167, 164, 21, 37, 30, 168, 172, 169, 170, 201, 27, 401, 171]","[16, 31, 161, 241, 165, 166, 81, 261, 162, 56, 262, 163, 167, 164, 21, 37, 30, 168, 172, 169, 170, 201, 27, 401, 171]",1,0,0,0,0,0,0,0,0,0,16.51954602774275,16.51954602774275,16.51954602774275,0.00028097934356004293,0.00028097934356004293
5,30,안양시청,2026-09-07 16:00:00,2026-09-07 16:30:00,fare,operating|wd,25,"[81, 16, 21, 37, 30, 201, 27, 401, 31, 241, 261, 56, 262, 172, 161, 165, 166, 162, 163, 167, 164, 168, 169, 170, 171]","[81, 16, 21, 37, 30, 201, 27, 401, 31, 241, 261, 56, 262, 172, 161, 165, 166, 162, 163, 167, 164, 168, 169, 170, 171]","[81, 16, 21, 37, 30, 201, 27, 401, 31, 241, 261, 56, 262, 172, 161, 165, 166, 162, 163, 167, 164, 168, 169, 170, 171]",0,0,0,0,0,0,0,0,0,0,4.761904761904762,4.761904761904762,4.761904761904762,0.00028097934356004293,0.00028097934356004293
5,30,석수역,2026-09-07 06:00:00,2026-09-07 06:30:00,walk,outside|wd,5,"[108, 25, 12, 13, 24]","[25, 12, 13, 24, 108]","[25, 12, 13, 24, 108]",1,1,1,0,0,1,0,1,21,0,98.31932773109244,55.932203389830505,55.932203389830505,0.9962018439738628,0.0004563920231651308
5,30,석수역,2026-09-07 06:00:00,2026-09-07 06:30:00,fare,outside|wd,5,"[108, 25, 13, 24, 12]","[25, 13, 24, 12, 108]","[25, 13, 24, 12, 108]",1,1,1,0,0,1,0,1,21,0,98.31932773109244,55.932203389830505,55.932203389830505,0.9962018439738628,0.0004563920231651308
5,30,석수역,2026-09-07 08:00:00,2026-09-07 08:30:00,walk,outside|wd,5,"[108, 25, 12, 13, 24]","[25, 12, 13, 24, 108]","[25, 12, 13, 24, 108]",1,1,1,0,0,1,0,1,21,0,98.31932773109244,44.91525423728814,44.91525423728814,0.995757690693443,0.00032708901762194484
5,30,석수역,2026-09-07 08:00:00,2026-09-07 08:30:00,fare,outside|wd,5,"[108, 25, 13, 24, 12]","[25, 13, 24, 12, 108]","[25, 13, 24, 12, 108]",1,1,1,0,0,1,0,1,21,0,98.31932773109244,44.91525423728814,44.91525423728814,0.995757690693443,0.00032708901762194484
5,30,석수역,2026-09-07 10:00:00,2026-09-07 10:30:00,walk,operating|wd,5,"[108, 25, 12, 13, 24]","[108, 25, 12, 13, 24]","[108, 25, 12, 13, 24]",0,0,0,0,0,0,0,0,0,0,39.49579831932773,39.49579831932773,39.49579831932773,0.0011623614185820126,0.0011623614185820126
5,30,석수역,2026-09-07 10:00:00,2026-09-07 10:30:00,fare,operating|wd,5,"[108, 25, 12, 13, 24]","[108, 25, 12, 13, 24]","[108, 25, 12, 13, 24]",0,0,0,0,0,0,0,0,0,0,39.49579831932773,39.49579831932773,39.49579831932773,0.0011623614185820126,0.0011623614185820126
5,30,석수역,2026-09-07 12:00:00,2026-09-07 12:30:00,walk,operating|wd,5,"[108, 25, 12, 13, 24]","[108, 25, 12, 13, 24]","[108, 25, 12, 13, 24]",0,0,0,0,0,0,0,0,0,0,38.65546218487395,38.65546218487395,38.65546218487395,0.0006263037350408389,0.0006263037350408389
5,30,석수역,2026-09-07 12:00:00,2026-09-07 12:30:00,fare,operating|wd,5,"[108, 25, 12, 13, 24]","[108, 25, 12, 13, 24]","[108, 25, 12, 13, 24]",0,0,0,0,0,0,0,0,0,0,38.65546218487395,38.65546218487395,38.65546218487395,0.0006263037350408389,0.0006263037350408389
5,30,석수역,2026-09-07 14:00:00,2026-09-07 14:30:00,walk,operating|wd,5,"[108, 25, 12, 13, 24]","[108, 25, 12, 13, 24]","[108, 25, 12, 13, 24]",0,0,0,0,0,0,0,0,0,0,37.81512605042017,37.81512605042017,37.81512605042017,0.0007459858264001898,0.0007459858264001898
5,30,석수역,2026-09-07 14:00:00,2026-09-07 14:30:00,fare,operating|wd,5,"[108, 25, 12, 13, 24]","[108, 25, 12, 13, 24]","[108, 25, 12, 13, 24]",0,0,0,0,0,0,0,0,0,0,37.81512605042017,37.81512605042017,37.81512605042017,0.0007459858264001898,0.0007459858264001898
5,30,석수역,2026-09-07 16:00:00,2026-09-07 16:30:00,walk,operating|wd,5,"[108, 25, 12, 13, 24]","[108, 25, 12, 13, 24]","[108, 25, 12, 13, 24]",0,0,0,0,0,0,0,0,0,0,49.57983193277311,49.57983193277311,49.57983193277311,0.04146991008951234,0.04146991008951234
5,30,석수역,2026-09-07 16:00:00,2026-09-07 16:30:00,fare,operating|wd,5,"[108, 25, 13, 24, 12]","[108, 25, 13, 24, 12]","[108, 25, 13, 24, 12]",0,0,0,0,0,0,0,0,0,0,49.57983193277311,49.57983193277311,49.57983193277311,0.04146991008951234,0.04146991008951234
5,30,석수역,2026-09-07 18:00:00,2026-09-07 18:30:00,walk,outside|wd,5,"[108, 25, 12, 13, 24]","[25, 12, 13, 24, 108]","[25, 12, 13, 24, 108]",1,1,1,0,0,1,0,1,21,0,90.75630252100841,8.474576271186441,8.474576271186441,0.6125137409473075,0.0003019765078860526
5,30,석수역,2026-09-07 18:00:00,2026-09-07 18:30:00,fare,outside|wd,5,"[108, 25, 13, 24, 12]","[25, 13, 24, 12, 108]","[25, 13, 24, 12, 108]",1,1,1,0,0,1,0,1,21,0,90.75630252100841,8.474576271186441,8.474576271186441,0.6125137409473075,0.0003019765078860526
5,30,석수역,2026-09-07 20:00:00,2026-09-07 20:30:00,walk,outside|wd,5,"[108, 25, 12, 13, 24]","[25, 12, 13, 24, 108]","[25, 12, 13, 24, 108]",1,1,1,0,0,1,0,1,21,0,90.75630252100841,22.88135593220339,22.88135593220339,0.6077757880086622,0.00028097934356004293
5,30,석수역,2026-09-07 20:00:00,2026-09-07 20:30:00,fare,outside|wd,5,"[108, 25, 13, 24, 12]","[25, 13, 24, 12, 108]","[25, 13, 24, 12, 108]",1,1,1,0,0,1,0,1,21,0,90.75630252100841,22.88135593220339,22.88135593220339,0.6077757880086622,0.00028097934356004293
5,30,석수역,2026-09-07 22:00:00,2026-09-07 22:30:00,walk,outside|wd,5,"[108, 25, 12, 13, 24]","[25, 12, 13, 24, 108]","[25, 12, 13, 24, 108]",1,1,1,0,0,1,0,1,21,0,90.75630252100841,61.016949152542374,61.016949152542374,0.9278596856769853,0.0002750782061495722
5,30,석수역,2026-09-07 22:00:00,2026-09-07 22:30:00,fare,outside|wd,5,"[108, 25, 13, 24, 12]","[25, 13, 24, 12, 108]","[25, 13, 24, 12, 108]",1,1,1,0,0,1,0,1,21,0,90.75630252100841,61.016949152542374,61.016949152542374,0.9278596856769853,0.0002750782061495722
