horizon,row_set,model,parking_id,n,ml_mae,evaluable,passes
180,core,g0,262,158,12.195340930462374,True,False
180,core,g0,401,843,8.839270178193976,True,True
180,core,g0,421,843,5.828862401083089,True,True
180,core,g0,441,843,6.855274104532266,True,True
180,core,g0,461,843,7.639992152811747,True,True
180,core,g0,521,843,2.9211036232992647,True,True
180,core,g0,522,843,2.2478735796811407,True,True
180,all,g0,7,182,0.6329268181315256,True,True
180,all,g0,8,405,3.841915189887991,True,True
180,all,g0,9,405,2.9799341681339606,True,True
180,all,g0,10,405,4.841921623904999,True,True
180,all,g0,11,405,7.442429322703098,True,True
180,all,g0,12,405,2.808685803711108,True,True
180,all,g0,13,405,6.408544093113709,True,True
180,all,g0,14,82,1.0225250211381558,True,True
180,all,g0,16,405,2.1485398142058436,True,True
180,all,g0,17,405,3.1296752421870315,True,True
180,all,g0,18,405,4.787871344471657,True,True
180,all,g0,20,405,3.395372576525384,True,True
180,all,g0,21,405,2.9483788053215556,True,True
180,all,g0,22,118,8.119958149211609,True,True
180,all,g0,23,63,5.322818677246388,True,True
180,all,g0,24,405,5.93880864493402,True,True
180,all,g0,25,405,8.02251734409721,True,True
180,all,g0,26,356,11.804386041278471,True,False
180,all,g0,27,405,3.625262950727305,True,True
180,all,g0,28,405,5.637280028486929,True,True
180,all,g0,29,405,8.587140164047899,True,True
180,all,g0,30,405,13.140635317190426,True,False
180,all,g0,31,405,4.447258305357468,True,True
180,all,g0,33,405,7.350556140153947,True,True
180,all,g0,34,405,3.4928341560675493,True,True
180,all,g0,36,405,4.091480893134275,True,True
180,all,g0,37,405,2.8486194884452405,True,True
180,all,g0,38,405,4.234632029677482,True,True
180,all,g0,39,405,3.411520082425978,True,True
180,all,g0,40,405,8.041567649457948,True,True
180,all,g0,42,405,8.499260753557476,True,True
180,all,g0,48,170,9.552347754672452,True,True
180,all,g0,52,78,7.182292928952147,True,True
180,all,g0,53,177,6.882145767644785,True,True
180,all,g0,56,130,9.790061095906033,True,True
180,all,g0,81,405,7.7742046568204515,True,True
180,all,g0,82,405,3.064236841973997,True,True
180,all,g0,106,405,9.806066462263287,True,True
180,all,g0,108,405,4.070023361768889,True,True
180,all,g0,112,405,7.267143189591158,True,True
180,all,g0,121,405,5.6467553387283616,True,True
180,all,g0,161,114,17.243561993347704,True,False
180,all,g0,162,112,23.525243637763563,True,False
180,all,g0,163,117,6.865362393962743,True,True
180,all,g0,164,118,7.8154173559845,True,True
180,all,g0,165,118,25.944485111388033,True,False
180,all,g0,166,118,9.08690853639974,True,True
180,all,g0,167,118,12.172676326734333,True,False
180,all,g0,168,112,11.957558073404401,True,False
180,all,g0,169,116,16.668395203339575,True,False
180,all,g0,170,118,11.531555340881466,True,False
180,all,g0,171,118,16.616762958868566,True,False
180,all,g0,172,94,6.623212945796459,True,True
180,all,g0,181,405,4.244688349599585,True,True
180,all,g0,182,405,8.081886892321892,True,True
180,all,g0,183,405,15.008988734248438,True,False
180,all,g0,201,405,21.554619932026075,True,False
180,all,g0,241,151,11.840509977466086,True,False
180,all,g0,261,149,10.221844592027107,True,False
180,all,g0,262,151,12.324368043690283,True,False
180,all,g0,401,405,9.240772350666015,True,True
180,all,g0,421,405,6.708500542846,True,True
180,all,g0,441,405,10.408558618736667,True,False
180,all,g0,461,405,8.962956221394009,True,True
180,all,g0,521,405,2.594685012239529,True,True
180,all,g0,522,405,2.439651519169091,True,True
240,core,g0,7,231,0.6257359743675689,True,True
240,core,g0,8,753,4.066445106831395,True,True
240,core,g0,9,753,4.1554123124798785,True,True
240,core,g0,10,753,4.9777731746075045,True,True
240,core,g0,11,753,8.559543394041775,True,True
240,core,g0,12,753,3.197370776837616,True,True
240,core,g0,13,753,6.358973933828056,True,True
240,core,g0,14,60,1.325526027347514,True,True
240,core,g0,16,753,3.872100330587315,True,True
240,core,g0,17,753,2.3404968911376414,True,True
240,core,g0,18,753,6.102148858217401,True,True
240,core,g0,20,753,4.276407353736131,True,True
240,core,g0,21,753,4.4381918069597175,True,True
240,core,g0,22,99,9.018480371278066,True,True
240,core,g0,23,51,6.482348327349866,True,True
240,core,g0,24,753,5.836930973205067,True,True
240,core,g0,25,753,8.691853624001823,True,True
240,core,g0,26,515,11.076997168912426,True,False
240,core,g0,27,753,3.931090981020067,True,True
240,core,g0,28,753,5.220601875772382,True,True
240,core,g0,29,753,8.451490458799327,True,True
240,core,g0,30,753,11.783669938433576,True,False
240,core,g0,31,753,4.320644137529242,True,True
240,core,g0,33,753,6.5292515889604195,True,True
240,core,g0,34,753,3.688399308215868,True,True
240,core,g0,36,753,7.66404983323867,True,True
240,core,g0,37,753,2.6459132300074812,True,True
240,core,g0,38,753,4.655321277845983,True,True
240,core,g0,39,753,4.045395413302395,True,True
240,core,g0,40,753,8.365661538703469,True,True
240,core,g0,42,753,8.717784716129538,True,True
240,core,g0,48,211,11.159156432577685,True,False
240,core,g0,52,56,9.076985831635776,True,True
240,core,g0,53,230,9.098688244116964,True,True
240,core,g0,56,108,12.27289268741287,True,False
240,core,g0,81,753,8.655204046332527,True,True
240,core,g0,82,753,3.760477616923107,True,True
240,core,g0,106,753,5.988131233076798,True,True
240,core,g0,108,753,2.2497190118126578,True,True
240,core,g0,112,753,8.69930708033181,True,True
240,core,g0,121,753,5.635973975416087,True,True
240,core,g0,161,99,20.448174238518785,True,False
240,core,g0,162,93,24.001095327222252,True,False
240,core,g0,163,99,9.58869092968253,True,True
240,core,g0,164,99,9.228306830623513,True,True
240,core,g0,165,99,31.765187441969353,True,False
240,core,g0,166,99,7.084125050236253,True,True
240,core,g0,167,99,13.667925829735044,True,False
240,core,g0,168,99,16.87304395756316,True,False
240,core,g0,169,97,14.141809966228188,True,False
240,core,g0,170,99,11.768166899327213,True,False
240,core,g0,171,99,14.26733473282797,True,False
240,core,g0,172,75,7.880702496497739,True,True
240,core,g0,181,753,4.1870336293755965,True,True
240,core,g0,182,753,10.62595957012742,True,False
240,core,g0,183,753,11.849773441800437,True,False
240,core,g0,201,753,14.025942875357984,True,False
240,core,g0,241,129,12.6813382553662,True,False
240,core,g0,261,129,11.668133705620926,True,False
240,core,g0,262,129,13.100614506860861,True,False
240,core,g0,401,753,8.706604182991342,True,True
240,core,g0,421,753,6.241575396140292,True,True
240,core,g0,441,753,7.786301998061131,True,True
240,core,g0,461,753,8.237697836310877,True,True
240,core,g0,521,753,2.57523877485682,True,True
240,core,g0,522,753,2.2792337010873847,True,True
240,all,g0,7,149,0.8459123340514308,True,True
240,all,g0,8,374,4.133211121158367,True,True
240,all,g0,9,374,2.69772225684625,True,True
240,all,g0,10,374,5.157789503001095,True,True
240,all,g0,11,374,8.529473342572553,True,True
240,all,g0,12,374,3.1541913338199667,True,True
240,all,g0,13,374,6.642810932692941,True,True
240,all,g0,14,59,1.2951066670835767,True,True
240,all,g0,16,374,2.616574520000745,True,True
240,all,g0,17,374,2.9228166888312406,True,True
240,all,g0,18,374,4.4961543578442456,True,True
240,all,g0,20,374,3.5118865840770366,True,True
240,all,g0,21,374,3.500388853958442,True,True
240,all,g0,22,95,9.205258972586236,True,True
240,all,g0,23,40,5.959211400488702,True,True
240,all,g0,24,374,6.553696071534257,True,True
240,all,g0,25,374,8.323849982255815,True,True
240,all,g0,26,325,12.76166945819135,True,False
240,all,g0,27,374,4.116919214615101,True,True
240,all,g0,28,374,5.954619659011282,True,True
240,all,g0,29,374,9.254595413964909,True,True
240,all,g0,30,374,13.072910574900385,True,False
240,all,g0,31,374,3.812083502460682,True,True
240,all,g0,33,374,8.443111185865646,True,True
240,all,g0,34,374,3.468857133140788,True,True
240,all,g0,36,374,4.9185138308475205,True,True
240,all,g0,37,374,3.007659566671108,True,True
240,all,g0,38,374,4.058809995897035,True,True
240,all,g0,39,374,3.9119826426611124,True,True
240,all,g0,40,374,9.205742067567446,True,True
240,all,g0,42,374,10.486750670942962,True,False
240,all,g0,48,137,10.95706300988941,True,False
240,all,g0,52,55,9.142117758477193,True,True
240,all,g0,53,144,7.691535785780102,True,True
240,all,g0,56,107,12.208016875163109,True,False
240,all,g0,81,374,9.470635729797824,True,True
240,all,g0,82,374,3.5393673030856876,True,True
240,all,g0,106,374,11.253181643094829,True,False
240,all,g0,108,374,3.901356168713807,True,True
240,all,g0,112,374,6.915972888552825,True,True
240,all,g0,121,374,6.7845156785035075,True,True
240,all,g0,161,91,20.07239924889755,True,False
240,all,g0,162,89,24.19572246500735,True,False
240,all,g0,163,94,9.526127983273831,True,True
240,all,g0,164,95,9.308352600970252,True,True
240,all,g0,165,95,32.82583709701132,True,False
240,all,g0,166,95,7.176765131172514,True,True
240,all,g0,167,95,13.63533242221423,True,False
240,all,g0,168,89,16.039521921395583,True,False
240,all,g0,169,93,13.818088000101119,True,False
240,all,g0,170,95,11.84224021161797,True,False
240,all,g0,171,95,14.572229507936692,True,False
240,all,g0,172,71,8.057258942039688,True,True
240,all,g0,181,374,4.249107974956025,True,True
240,all,g0,182,374,8.99131951474353,True,True
240,all,g0,183,374,14.648861511074946,True,False
240,all,g0,201,374,24.439100137335355,True,False
240,all,g0,241,128,12.734972321066866,True,False
240,all,g0,261,126,11.274614797883277,True,False
240,all,g0,262,128,13.19845054293037,True,False
240,all,g0,401,374,9.595696820526085,True,True
240,all,g0,421,374,7.660177396095303,True,True
240,all,g0,441,374,12.758481437982692,True,False
240,all,g0,461,374,9.31854680316495,True,True
240,all,g0,521,374,2.2370378809734164,True,True
240,all,g0,522,374,2.2526223971263675,True,True
360,core,g0,7,159,0.9196991831644087,True,True
360,core,g0,8,628,5.1487519029881765,True,True
360,core,g0,9,628,3.9537524871977388,True,True
360,core,g0,10,628,5.022088285088297,True,True
360,core,g0,11,628,7.758105390508245,True,True
360,core,g0,12,628,3.090256757820488,True,True
360,core,g0,13,628,6.541782555404995,True,True
360,core,g0,14,12,2.457802134782451,False,False
360,core,g0,16,628,4.489606800715919,True,True
360,core,g0,17,628,2.8351626128514154,True,True
360,core,g0,18,628,6.465966393269043,True,True
360,core,g0,20,628,3.9839096334599113,True,True
360,core,g0,21,628,5.834919265254797,True,True
360,core,g0,22,48,14.61107887974949,True,False
360,core,g0,23,12,8.591278246233959,False,False
360,core,g0,24,628,8.269212690916138,True,True
360,core,g0,25,628,9.244212223989381,True,True
360,core,g0,26,413,11.994674798004118,True,False
360,core,g0,27,628,4.41509242473963,True,True
360,core,g0,28,628,5.727525506190251,True,True
360,core,g0,29,628,8.314535034423887,True,True
360,core,g0,30,628,11.366112102160628,True,False
360,core,g0,31,628,4.535923360143457,True,True
360,core,g0,33,628,6.899916877311741,True,True
360,core,g0,34,628,3.205568448128579,True,True
360,core,g0,36,628,9.929659811864118,True,True
360,core,g0,37,628,3.2036268881995023,True,True
360,core,g0,38,628,5.073319370783784,True,True
360,core,g0,39,628,4.795167050515315,True,True
360,core,g0,40,628,9.995455287577402,True,True
360,core,g0,42,628,10.607687699028858,True,False
360,core,g0,48,139,13.1760478121103,True,False
360,core,g0,52,10,16.478187541889007,False,False
360,core,g0,53,158,11.68291307669671,True,False
360,core,g0,56,60,16.579244303862815,True,False
360,core,g0,81,628,10.46873577975913,True,False
360,core,g0,82,628,4.787147970402696,True,True
360,core,g0,106,628,6.1834668431822415,True,True
360,core,g0,108,628,2.5906684109704323,True,True
360,core,g0,112,628,8.948566505798324,True,True
360,core,g0,121,628,8.986518816493058,True,True
360,core,g0,161,48,19.75876741492408,True,False
360,core,g0,162,42,30.18184198700512,True,False
360,core,g0,163,48,18.80015494604273,True,False
360,core,g0,164,48,9.348223348653356,True,True
360,core,g0,165,48,30.303363531308253,True,False
360,core,g0,166,48,6.386871451285344,True,True
360,core,g0,167,48,15.903175058828976,True,False
360,core,g0,168,48,19.2161700690428,True,False
360,core,g0,169,46,12.270250176072599,True,False
360,core,g0,170,48,12.171054736952925,True,False
360,core,g0,171,48,10.197572448739995,True,False
360,core,g0,172,24,9.634646152926775,False,False
360,core,g0,181,628,4.670671617390471,True,True
360,core,g0,182,628,13.71639999872607,True,False
360,core,g0,183,628,13.710699898821128,True,False
360,core,g0,201,628,15.951143133424733,True,False
360,core,g0,241,81,15.531838484318266,True,False
360,core,g0,261,81,15.535481571873937,True,False
360,core,g0,262,81,15.31807423254965,True,False
360,core,g0,401,628,10.340227842200362,True,False
360,core,g0,421,628,7.521958812612589,True,True
360,core,g0,441,628,7.782533531908021,True,True
360,core,g0,461,628,9.20751606049516,True,True
360,core,g0,521,628,2.9323339038002323,True,True
360,core,g0,522,628,2.648538713194591,True,True
360,all,g0,7,102,1.1538095243783384,True,True
360,all,g0,8,327,4.9894841818170805,True,True
360,all,g0,9,327,3.183683492680988,True,True
360,all,g0,10,327,5.199334979722545,True,True
360,all,g0,11,327,8.005933418295514,True,True
360,all,g0,12,327,3.159691641354755,True,True
360,all,g0,13,327,6.653351533799136,True,True
360,all,g0,14,12,2.457802134782451,False,False
360,all,g0,16,327,3.564973701081928,True,True
360,all,g0,17,327,3.003710273174248,True,True
360,all,g0,18,327,4.4063067897772,True,True
360,all,g0,20,327,3.2417633343255883,True,True
360,all,g0,21,327,4.138957252347726,True,True
360,all,g0,22,48,14.61107887974949,True,False
360,all,g0,23,5,2.6277754704550107,False,False
360,all,g0,24,327,9.50205477995985,True,True
360,all,g0,25,327,7.568369634890894,True,True
360,all,g0,26,278,14.173062468504556,True,False
360,all,g0,27,327,4.611152970930694,True,True
360,all,g0,28,327,6.005538819071603,True,True
360,all,g0,29,327,11.172355049457586,True,False
360,all,g0,30,327,12.861978774710586,True,False
360,all,g0,31,327,4.609140058496919,True,True
360,all,g0,33,327,9.323867639597939,True,True
360,all,g0,34,327,3.294747180540215,True,True
360,all,g0,36,327,5.645900926093609,True,True
360,all,g0,37,327,3.790502052049341,True,True
360,all,g0,38,327,4.329636219309195,True,True
360,all,g0,39,327,3.5927205870135186,True,True
360,all,g0,40,327,10.72714303919645,True,False
360,all,g0,42,327,13.77544592488935,True,False
360,all,g0,48,90,13.533386446579428,True,False
360,all,g0,52,10,16.478187541889007,False,False
360,all,g0,53,97,9.20371178942777,True,True
360,all,g0,56,60,16.579244303862815,True,False
360,all,g0,81,327,10.339369987911546,True,False
360,all,g0,82,327,4.158107243794348,True,True
360,all,g0,106,327,11.06279597748166,True,False
360,all,g0,108,327,4.557968370258434,True,True
360,all,g0,112,327,7.484970080227398,True,True
360,all,g0,121,327,10.154541858380293,True,False
360,all,g0,161,44,19.67234338224075,True,False
360,all,g0,162,42,30.18184198700512,True,False
360,all,g0,163,47,17.862679568393027,True,False
360,all,g0,164,48,9.348223348653356,True,True
360,all,g0,165,48,30.303363531308253,True,False
360,all,g0,166,48,6.386871451285344,True,True
360,all,g0,167,48,15.903175058828976,True,False
360,all,g0,168,42,18.58200265055286,True,False
360,all,g0,169,46,12.270250176072599,True,False
360,all,g0,170,48,12.171054736952925,True,False
360,all,g0,171,48,10.197572448739995,True,False
360,all,g0,172,24,9.634646152926775,False,False
360,all,g0,181,327,5.172727379486645,True,True
360,all,g0,182,327,10.439289058966752,True,False
360,all,g0,183,327,15.726899103907739,True,False
360,all,g0,201,327,25.768634652428855,True,False
360,all,g0,241,81,15.531838484318266,True,False
360,all,g0,261,79,15.13587076058385,True,False
360,all,g0,262,81,15.31807423254965,True,False
360,all,g0,401,327,12.994362682355023,True,False
360,all,g0,421,327,9.346041763960022,True,True
360,all,g0,441,327,12.230021399436506,True,False
360,all,g0,461,327,9.368038354937944,True,True
360,all,g0,521,327,2.8901970883666723,True,True
360,all,g0,522,327,2.7672329900840507,True,True
720,core,g0,8,370,3.899413384455407,True,True
720,core,g0,9,370,8.076506140599323,True,True
720,core,g0,10,370,3.4920964768621983,True,True
720,core,g0,11,370,10.939592737553175,True,False
720,core,g0,12,370,3.1595798597901137,True,True
720,core,g0,13,370,7.892359885614791,True,True
720,core,g0,16,370,6.428494954259766,True,True
720,core,g0,17,370,2.720403389490634,True,True
720,core,g0,18,370,6.746275405672411,True,True
720,core,g0,20,370,5.971684116980927,True,True
720,core,g0,21,370,8.309540085373364,True,True
720,core,g0,24,370,12.690123158488511,True,False
720,core,g0,25,370,8.203533206860534,True,True
720,core,g0,26,233,7.780590079158808,True,True
720,core,g0,27,370,5.97198920639405,True,True
720,core,g0,28,370,5.6072220786163065,True,True
720,core,g0,29,370,13.39192740896476,True,False
720,core,g0,30,370,8.434101158250595,True,True
720,core,g0,31,370,9.1917835950978,True,True
720,core,g0,33,370,8.351140160117184,True,True
720,core,g0,34,370,3.214586623264053,True,True
720,core,g0,36,370,9.880170241964985,True,True
720,core,g0,37,370,5.427738087742592,True,True
720,core,g0,38,370,5.592038122028937,True,True
720,core,g0,39,370,6.786325564128857,True,True
720,core,g0,40,370,14.001825123180605,True,False
720,core,g0,42,370,15.79659020279303,True,False
720,core,g0,81,370,12.953221184111747,True,False
720,core,g0,82,370,6.565564894362148,True,True
720,core,g0,106,370,4.9063354081645025,True,True
720,core,g0,108,370,3.843928328846456,True,True
720,core,g0,112,370,7.414925408348016,True,True
720,core,g0,121,370,11.207025276638044,True,False
720,core,g0,181,370,6.273771739377156,True,True
720,core,g0,182,370,22.242171911408455,True,False
720,core,g0,183,370,17.534911560553244,True,False
720,core,g0,201,370,22.42644710483536,True,False
720,core,g0,401,370,9.523078315990949,True,True
720,core,g0,421,370,10.627654097488234,True,False
720,core,g0,441,370,7.675562240785861,True,True
720,core,g0,461,370,9.773626089035655,True,True
720,core,g0,521,370,2.8972610708184834,True,True
720,core,g0,522,370,3.0305925698302025,True,True
720,all,g0,8,210,5.47525779325425,True,True
720,all,g0,9,210,10.418525897953483,True,False
720,all,g0,10,210,3.6559355286327246,True,True
720,all,g0,11,210,11.948062843484323,True,False
720,all,g0,12,210,3.3453337063511293,True,True
720,all,g0,13,210,8.017444455297673,True,True
720,all,g0,16,210,9.886965491382112,True,True
720,all,g0,17,210,3.2504377067654375,True,True
720,all,g0,18,210,5.084640805383164,True,True
720,all,g0,20,210,8.425647309236636,True,True
720,all,g0,21,210,6.8741363369175925,True,True
720,all,g0,24,210,15.90909064979679,True,False
720,all,g0,25,210,8.622479796459716,True,True
720,all,g0,26,161,9.605129022878376,True,True
720,all,g0,27,210,7.862882467575322,True,True
720,all,g0,28,210,6.090564663302938,True,True
720,all,g0,29,210,14.843936688434534,True,False
720,all,g0,30,210,10.986202454211096,True,False
720,all,g0,31,210,13.80503015713142,True,False
720,all,g0,33,210,12.631167927198561,True,False
720,all,g0,34,210,3.76092377111893,True,True
720,all,g0,36,210,7.569973201028857,True,True
720,all,g0,37,210,7.196570659747715,True,True
720,all,g0,38,210,6.214572407402128,True,True
720,all,g0,39,210,5.14837557226207,True,True
720,all,g0,40,210,16.67820864307235,True,False
720,all,g0,42,210,23.823300782766523,True,False
720,all,g0,81,210,12.107310602928823,True,False
720,all,g0,82,210,5.435165417553417,True,True
720,all,g0,106,210,7.340476657638528,True,True
720,all,g0,108,210,6.613193604989725,True,True
720,all,g0,112,210,5.180155914338015,True,True
720,all,g0,121,210,9.70432060933263,True,True
720,all,g0,181,210,7.139589591452453,True,True
720,all,g0,182,210,17.178933616000304,True,False
720,all,g0,183,210,17.92468466260714,True,False
720,all,g0,201,210,37.23730387615904,True,False
720,all,g0,401,210,9.480567671052407,True,True
720,all,g0,421,210,15.730482512926736,True,False
720,all,g0,441,210,10.784321676864778,True,False
720,all,g0,461,210,9.822926287237195,True,True
720,all,g0,521,210,3.185580218833566,True,True
720,all,g0,522,210,2.6895818365034714,True,True
1440,core,g0,8,60,5.555544767060942,True,True
1440,core,g0,9,60,15.562534794686364,True,False
1440,core,g0,10,60,3.8563920711835715,True,True
1440,core,g0,11,60,9.437951875424393,True,True
1440,core,g0,12,60,3.462797719543106,True,True
1440,core,g0,13,60,8.232167102137998,True,True
1440,core,g0,16,60,15.24166398787455,True,False
1440,core,g0,17,60,6.437982745769401,True,True
1440,core,g0,18,60,2.404362400544839,True,True
1440,core,g0,20,60,8.599610571260888,True,True
1440,core,g0,21,60,9.88661860770517,True,True
1440,core,g0,24,60,3.213492710606853,True,True
1440,core,g0,25,60,9.07656101894176,True,True
1440,core,g0,26,49,13.598942825004805,True,False
1440,core,g0,27,60,9.1942527148971,True,True
1440,core,g0,28,60,6.046148885123587,True,True
1440,core,g0,29,60,21.051738068987397,True,False
1440,core,g0,30,60,10.279063804149578,True,False
1440,core,g0,31,60,10.749880863018786,True,False
1440,core,g0,33,60,11.184137970708317,True,False
1440,core,g0,34,60,2.1175810009130003,True,True
1440,core,g0,36,60,7.406392274827467,True,True
1440,core,g0,37,60,4.726480296252778,True,True
1440,core,g0,38,60,6.235096542873813,True,True
1440,core,g0,39,60,6.00901532141963,True,True
1440,core,g0,40,60,9.085882932159077,True,True
1440,core,g0,42,60,29.05684695771711,True,False
1440,core,g0,81,60,10.661436061694015,True,False
1440,core,g0,82,60,3.5760798573280974,True,True
1440,core,g0,106,60,31.029411764705888,True,False
1440,core,g0,108,60,52.33893557422968,True,False
1440,core,g0,112,60,16.217708356687485,True,False
1440,core,g0,121,60,2.1336393319188858,True,True
1440,core,g0,181,60,4.006959545086627,True,True
1440,core,g0,182,60,0.30946554784480523,True,True
1440,core,g0,183,60,13.195926728261481,True,False
1440,core,g0,201,60,26.08336657637459,True,False
1440,core,g0,401,60,14.039368313855935,True,False
1440,core,g0,421,60,16.40118472628885,True,False
1440,core,g0,441,60,11.837262402602754,True,False
1440,core,g0,461,60,10.637740590033069,True,False
1440,core,g0,521,60,2.295654916209924,True,True
1440,core,g0,522,60,1.6846888169648433,True,True
1440,all,g0,8,60,5.555544767060942,True,True
1440,all,g0,9,60,15.562534794686364,True,False
1440,all,g0,10,60,3.8563920711835715,True,True
1440,all,g0,11,60,9.437951875424393,True,True
1440,all,g0,12,60,3.462797719543106,True,True
1440,all,g0,13,60,8.232167102137998,True,True
1440,all,g0,16,60,15.24166398787455,True,False
1440,all,g0,17,60,6.437982745769401,True,True
1440,all,g0,18,60,2.404362400544839,True,True
1440,all,g0,20,60,8.599610571260888,True,True
1440,all,g0,21,60,9.88661860770517,True,True
1440,all,g0,24,60,3.213492710606853,True,True
1440,all,g0,25,60,9.07656101894176,True,True
1440,all,g0,26,49,13.598942825004805,True,False
1440,all,g0,27,60,9.1942527148971,True,True
1440,all,g0,28,60,6.046148885123587,True,True
1440,all,g0,29,60,21.051738068987397,True,False
1440,all,g0,30,60,10.279063804149578,True,False
1440,all,g0,31,60,10.749880863018786,True,False
1440,all,g0,33,60,11.184137970708317,True,False
1440,all,g0,34,60,2.1175810009130003,True,True
1440,all,g0,36,60,7.406392274827467,True,True
1440,all,g0,37,60,4.726480296252778,True,True
1440,all,g0,38,60,6.235096542873813,True,True
1440,all,g0,39,60,6.00901532141963,True,True
1440,all,g0,40,60,9.085882932159077,True,True
1440,all,g0,42,60,29.05684695771711,True,False
1440,all,g0,81,60,10.661436061694015,True,False
1440,all,g0,82,60,3.5760798573280974,True,True
1440,all,g0,106,60,31.029411764705888,True,False
1440,all,g0,108,60,52.33893557422968,True,False
1440,all,g0,112,60,16.217708356687485,True,False
1440,all,g0,121,60,2.1336393319188858,True,True
1440,all,g0,181,60,4.006959545086627,True,True
1440,all,g0,182,60,0.30946554784480523,True,True
1440,all,g0,183,60,13.195926728261481,True,False
1440,all,g0,201,60,26.08336657637459,True,False
1440,all,g0,401,60,14.039368313855935,True,False
1440,all,g0,421,60,16.40118472628885,True,False
1440,all,g0,441,60,11.837262402602754,True,False
1440,all,g0,461,60,10.637740590033069,True,False
1440,all,g0,521,60,2.295654916209924,True,True
1440,all,g0,522,60,1.6846888169648433,True,True
15,core,l0,7,653,0.26416539050535986,True,True
15,core,l0,8,1366,1.7121587448917073,True,True
15,core,l0,9,1366,1.274179431107112,True,True
15,core,l0,10,1366,1.06110254513781,True,True
15,core,l0,11,1366,2.4455778265669323,True,True
15,core,l0,12,1366,0.7131147556684523,True,True
15,core,l0,13,1366,1.6895531908495958,True,True
15,core,l0,14,220,1.0782241014799154,True,True
15,core,l0,16,1366,0.619741021092423,True,True
15,core,l0,17,1366,0.8004083518947047,True,True
15,core,l0,18,1366,1.5926188166582935,True,True
15,core,l0,20,1366,1.201352060342197,True,True
15,core,l0,21,1366,1.1281732897663928,True,True
15,core,l0,22,349,5.246144787044754,True,True
15,core,l0,23,231,2.5870577269833284,True,True
15,core,l0,24,1366,1.5984627800195261,True,True
15,core,l0,25,1366,1.8256002420764168,True,True
15,core,l0,26,1075,2.959501214083262,True,True
15,core,l0,27,1366,0.9556815622175265,True,True
15,core,l0,28,1366,1.8735864447988797,True,True
15,core,l0,29,1366,3.120930632415058,True,True
15,core,l0,30,1366,3.253552237328001,True,True
15,core,l0,31,1366,1.1354372121138445,True,True
15,core,l0,33,1366,2.281719158225331,True,True
15,core,l0,34,1366,1.1487781807576087,True,True
15,core,l0,36,1366,1.2239244661206026,True,True
15,core,l0,37,1366,0.828396438532811,True,True
15,core,l0,38,1366,1.276912413155447,True,True
15,core,l0,39,1366,1.280820518224739,True,True
15,core,l0,40,1366,2.4206673786369466,True,True
15,core,l0,42,1366,1.6979000362940853,True,True
15,core,l0,48,633,7.390554470741399,True,True
15,core,l0,52,216,3.2357639762391335,True,True
15,core,l0,53,652,3.2394765619264856,True,True
15,core,l0,56,361,7.277329200816375,True,True
15,core,l0,81,1366,2.0687405500472016,True,True
15,core,l0,82,1366,0.8138367986174423,True,True
15,core,l0,106,1366,0.7747766680241409,True,True
15,core,l0,108,1366,0.7783672752880203,True,True
15,core,l0,112,1366,2.6691655744210836,True,True
15,core,l0,121,1366,1.0115292873035922,True,True
15,core,l0,161,280,8.173216475941517,True,True
15,core,l0,162,277,8.801222187773424,True,True
15,core,l0,163,283,2.237926972909305,True,True
15,core,l0,164,281,4.876626302211089,True,True
15,core,l0,165,283,10.597873478772438,True,False
15,core,l0,166,283,4.846365723490532,True,True
15,core,l0,167,283,9.253245951808875,True,True
15,core,l0,168,283,8.9600516021549,True,True
15,core,l0,169,281,9.27207402789166,True,True
15,core,l0,170,283,7.5051648132530255,True,True
15,core,l0,171,283,6.743047811185418,True,True
15,core,l0,172,256,1.9195444785887068,True,True
15,core,l0,181,1366,1.5944094353027503,True,True
15,core,l0,182,1366,2.2645558778858033,True,True
15,core,l0,183,1366,3.4041000424588668,True,True
15,core,l0,201,1366,1.9320929392975976,True,True
15,core,l0,241,414,7.355871020832139,True,True
15,core,l0,261,414,6.480267380828756,True,True
15,core,l0,262,414,6.936634429422559,True,True
15,core,l0,401,1366,3.1060281383704793,True,True
15,core,l0,421,1366,2.0307919154893748,True,True
15,core,l0,441,1366,2.2113684514465826,True,True
15,core,l0,461,1366,2.283555280184783,True,True
15,core,l0,521,1366,0.9782761991004485,True,True
15,core,l0,522,1366,0.7100517949144444,True,True
15,all,l0,7,378,0.4166666666666667,True,True
15,all,l0,8,656,1.9416479480696964,True,True
15,all,l0,9,656,1.2362535676965125,True,True
15,all,l0,10,656,1.1957818319899525,True,True
15,all,l0,11,656,2.4580636385477073,True,True
15,all,l0,12,656,0.9365565934111117,True,True
15,all,l0,13,656,2.3706445844741486,True,True
15,all,l0,14,179,0.8314927893984669,True,True
15,all,l0,16,656,0.5668795210219352,True,True
15,all,l0,17,656,0.9349609244631881,True,True
15,all,l0,18,656,1.7444194204358014,True,True
15,all,l0,20,656,1.1167144670876028,True,True
15,all,l0,21,656,1.1632449845202952,True,True
15,all,l0,22,230,5.11041849622386,True,True
15,all,l0,23,172,2.9207682104748223,True,True
15,all,l0,24,656,1.8883109129066797,True,True
15,all,l0,25,656,2.073919867315697,True,True
15,all,l0,26,607,2.966037119835,True,True
15,all,l0,27,656,0.9385277454885759,True,True
15,all,l0,28,656,2.0838591810492386,True,True
15,all,l0,29,656,3.786095590173477,True,True
