parking_id,name,horizon,access_group,n,n_lots,n_days,persistence_mae,ml_mae,persistence_rmse,ml_rmse,gain_pp,gain_pct,status
53,안양역1노상,15,accessible,284,1,3,4.020899591094957,3.774230361129484,5.429279007362208,5.051126238294978,0.24666922996547314,6.134677685356004,better
53,안양역1노상,30,accessible,266,1,3,5.420810089740479,4.0630125233114756,7.736476367796294,5.457624447691985,1.3577975664290038,25.04787188539948,better
53,안양역1노상,60,accessible,230,1,3,7.784011220196351,4.662899123148936,11.620108408388573,6.587729819737869,3.1211120970474155,40.09644910260915,better
53,안양역1노상,120,accessible,158,1,3,10.688035933033893,6.507670976698678,17.199568475927258,9.618075529916966,4.180364956335215,39.11256457713445,better
56,학원가노상,15,accessible,147,1,2,6.258503401360544,6.227437310072204,9.49201040490543,9.358563787876736,0.03106609128834048,0.4963821108028316,better
56,학원가노상,30,accessible,132,1,2,7.777777777777777,7.717419635100804,12.84457725980754,12.437419070519878,0.06035814267697237,0.7760332629896448,better
56,학원가노상,60,accessible,102,1,2,9.477124183006536,9.06470833137414,16.26308757368028,14.629066999223477,0.4124158516323959,4.351698296534936,better
56,학원가노상,120,accessible,50,1,2,13.333333333333336,11.627048438922689,19.821424996424675,14.536034495561864,1.706284894410647,12.797136708079849,better
81,"비호교1,2노외",15,accessible,657,1,3,2.5693991447416105,2.5797526172774385,4.578063183396875,4.56141447775563,-0.010353472535828079,-0.40295306227593797,worse
81,"비호교1,2노외",30,accessible,624,1,3,4.242979242979243,4.0041239753603275,7.316271002701051,6.7286257906339495,0.2388552676189155,5.629423429637174,better
81,"비호교1,2노외",60,accessible,558,1,3,7.556750298685781,6.068482236810887,12.127545071377877,9.72860593961389,1.4882680618748942,19.694551269395834,better
81,"비호교1,2노외",120,accessible,447,1,3,12.70373921380633,7.9727277166198,18.908957847727457,11.709819678532707,4.73101149718653,37.24109427596642,better
82,명학동노외,15,accessible,657,1,3,0.85076898611963,0.8382723232218317,1.4134885932585353,1.3982696062811357,0.012496662897798383,1.468866766617322,better
82,명학동노외,30,accessible,624,1,3,1.4052334481438957,1.2453316880516552,2.0721471137102196,1.942814154786813,0.15990176009224055,11.37901750797684,better
82,명학동노외,60,accessible,558,1,3,2.2615417535976032,1.7687342820394687,2.9448487962805134,2.530303039704025,0.49280747155813454,21.790774845266018,better
82,명학동노외,120,accessible,447,1,3,3.656215566462987,2.610693374011683,4.472600621503607,3.4039913145649243,1.0455221924513043,28.595748074633892,better
106,시청앞노상,15,accessible,657,1,3,0.50138776971976,0.50138776971976,2.5244169003086983,2.5244169003086983,0.0,0.0,tie
106,시청앞노상,30,accessible,624,1,3,0.763574660633484,0.7681890826478841,3.4608729730267767,3.4411560357466637,-0.004614422014400099,-0.6043183793673612,worse
106,시청앞노상,60,accessible,558,1,3,1.3282732447817838,1.2467007336051028,5.115524919821821,4.987006852575807,0.08157251117668096,6.141244770015838,better
106,시청앞노상,120,accessible,447,1,3,2.6319252533228066,2.881487587142011,8.070944803413008,8.312290955711989,-0.24956233381920434,-9.482120873460666,worse
108,석수역좌우측노상,15,accessible,657,1,3,0.38243607945461294,0.38273852956322046,2.8833709116641097,2.8577072857582615,-0.00030245010860752153,-0.07908513993733061,worse
108,석수역좌우측노상,30,accessible,624,1,3,0.7191338073691015,0.7114895470260216,4.328248818982917,4.254013847105186,0.007644260343079856,1.062981640516363,better
108,석수역좌우측노상,60,accessible,558,1,3,1.430679798801241,1.4099907087829637,6.692879906978952,6.6158329652935155,0.020689090018277234,1.4461020583090998,better
108,석수역좌우측노상,120,accessible,447,1,3,3.068072866730584,0.5162065643257561,11.375983339465405,1.7158908967672706,2.551866302404828,83.17489229400738,better
112,원스퀘어임시,15,accessible,657,1,3,2.7174023338406905,2.4064557705526886,4.850548428528513,4.253058866682544,0.31094656328800196,11.442787084403506,better
112,원스퀘어임시,30,accessible,624,1,3,4.73931623931624,3.6484635456405274,8.025600065431645,6.3370241732978405,1.0908526936757128,23.01709020019087,better
