parking_id,name,horizon,access_group,n,n_lots,n_days,persistence_mae,ml_mae,persistence_rmse,ml_rmse,gain_pp,gain_pct,status
14,호계3동노외,30,accessible,294,1,5,1.0915994304698624,0.968618250918856,2.7261425526226293,2.290176910658069,0.1229811795510064,11.266145448433498,better
14,호계3동노외,60,accessible,252,1,5,2.0487264673311185,1.0740584000143276,4.477181619431572,2.9674138723682626,0.9746680673167909,47.574338637138496,better
14,호계3동노외,120,accessible,186,1,5,3.1632908227056764,0.45774228037573156,6.797309123318268,1.2851354433503037,2.705548542329945,85.52955431444624,better
16,평촌지하,15,accessible,1427,1,7,1.5316217322030274,0.8778621982854579,2.354246859183832,1.4837384855072877,0.6537595339175696,42.684138006923305,better
16,평촌지하,30,accessible,1340,1,7,2.9527018125011764,1.2164075877307026,4.497555003876059,1.8742976813236243,1.7362942247704738,58.803574997628786,better
16,평촌지하,60,accessible,1183,1,7,5.786472718279878,2.012852916323685,8.635689732245615,3.107260993155995,3.773619801956193,65.21450952382546,better
16,평촌지하,120,accessible,950,1,7,11.327271520541581,3.254200379284134,15.976264417127028,5.358595101056365,8.073071141257447,71.27110113514306,better
17,화창초교지하,15,accessible,1427,1,7,0.8756421053985071,0.866222000665631,1.5041834803827254,1.491015141000403,0.009420104732876022,1.075793943073227,better
17,화창초교지하,30,accessible,1340,1,7,1.4624127071066686,1.387670602406899,2.317145790355691,2.1932159641080013,0.07474210469976961,5.110876316689302,better
17,화창초교지하,60,accessible,1183,1,7,2.3079249614182573,1.9717954666727986,3.3922656062642313,2.8153933169425556,0.3361294947454587,14.564143131365142,better
17,화창초교지하,120,accessible,950,1,7,3.719942056977306,2.588004496491025,5.0648429627071545,3.6147550597361358,1.1319375604862811,30.428903008399377,better
18,개나리놀이터지하,15,accessible,1427,1,7,1.5980078085894487,1.585742221135123,2.336478128090942,2.2954681600015183,0.0122655874543256,0.7675549135865835,better
18,개나리놀이터지하,30,accessible,1340,1,7,2.4866737739872065,2.2450345762227286,3.4631782240470756,3.082438812054987,0.24163919776447784,9.71736623807418,better
18,개나리놀이터지하,60,accessible,1183,1,7,3.811435816930322,3.246651227492643,5.1294022393586785,4.082110485553748,0.5647845894376791,14.818158210323709,better
18,개나리놀이터지하,120,accessible,950,1,7,5.845864661654135,4.311015071890194,7.9235064767575,5.106545407805856,1.5348495897639411,26.25530487956324,better
20,병목안시민공원노외,15,accessible,1427,1,7,1.285708396883631,1.2185988307679014,1.9483439533838687,1.8045076906557225,0.06710956611572949,5.219656827192952,better
20,병목안시민공원노외,30,accessible,1340,1,7,2.1374012291483755,1.8540338798066387,3.187774573166856,2.694921335359619,0.2833673493417368,13.257564629297114,better
20,병목안시민공원노외,60,accessible,1183,1,7,3.7094127591865145,2.7756636285737737,5.4298642533936645,4.030858771304283,0.9337491306127408,25.172424618971622,better
20,병목안시민공원노외,120,accessible,950,1,7,6.029102167182663,3.789954179666306,9.041819915022954,5.588239692064998,2.239147987516357,37.138995582201055,better
21,해동놀이터지하,15,accessible,1427,1,7,1.316711540589385,1.2664225961333506,2.1101214550947582,2.0094900216295044,0.05028894445603438,3.8192833362365834,better
21,해동놀이터지하,30,accessible,1340,1,7,2.3026315789473686,1.8580326596037604,3.28868804443715,2.6640507686670363,0.4445989193436082,19.308295925779554,better
21,해동놀이터지하,60,accessible,1183,1,7,4.043021755572363,2.676508307239846,5.417040142492233,3.576152740353739,1.3665134483325172,33.79930979716092,better
21,해동놀이터지하,120,accessible,950,1,7,7.157894736842105,3.331078409797969,9.350928298190848,4.558760369887409,3.826816327044136,53.46287515723426,better
22,박달시장1노상노외,15,accessible,483,1,6,5.242531795326826,5.253267240110223,8.551255468346644,8.496180737650986,-0.010735444783397163,-0.20477595945086494,worse
22,박달시장1노상노외,30,accessible,449,1,6,6.888323258033726,6.448603190379224,10.460728666510425,9.642259618178995,0.4397200676545019,6.383557379390759,better
22,박달시장1노상노외,60,accessible,394,1,6,8.167150108774473,6.992964748948178,12.908356224417222,10.972539935903551,1.1741853598262955,14.376928845287118,better
22,박달시장1노상노외,120,accessible,298,1,6,10.043144774688399,7.881643158580741,15.60045497143305,12.126792332646485,2.1615016161076577,21.52215928974021,better
23,덕천노상,15,accessible,316,1,5,1.642555756479807,1.6523851523476278,2.9588100099517494,2.9569986946515208,-0.009829395867820834,-0.5984208346684318,worse
23,덕천노상,30,accessible,292,1,5,2.4787997390737115,2.517223917750434,3.7283424445594227,3.6730023053294456,-0.03842417867672232,-1.550112260826719,worse
23,덕천노상,60,accessible,255,1,5,3.6601307189542482,3.463217436483022,4.836024465491268,4.5676831755852225,0.1969132824712263,5.379952181803147,better
23,덕천노상,120,accessible,195,1,5,4.749694749694749,4.35886395914246,5.81964330126533,5.721794351630651,0.39083079055228875,8.228545436049474,better
24,관악역3환승,15,accessible,1427,1,7,1.646081523008643,1.6087796619115478,2.9181418750699346,2.8547594734347586,0.03730186109709521,2.2661004680324908,better
24,관악역3환승,30,accessible,1340,1,7,2.537313432835821,2.311249540822451,3.8846573608164303,3.529314118054309,0.22606389201337018,8.909576920526941,better
